6.455696202531644445e-01,4.810126582278480556e-01,2.025316455696202500e-01,2.531645569620253125e-02,1.000000000000000000e+00
5.822784810126581112e-01,4.050632911392405000e-01,1.772151898734176945e-01,2.531645569620253125e-02,1.000000000000000000e+00
6.708860759493670001e-01,4.683544303797468333e-01,1.898734177215189722e-01,2.531645569620253125e-02,1.000000000000000000e+00
6.329113924050632223e-01,4.177215189873417223e-01,1.772151898734176945e-01,2.531645569620253125e-02,1.000000000000000000e+00
8.860759493670885556e-01,4.050632911392405000e-01,5.949367088607594445e-01,1.772151898734176945e-01,2.000000000000000000e+00
8.101265822784810000e-01,4.050632911392405000e-01,5.696202531645568889e-01,1.898734177215189722e-01,2.000000000000000000e+00
8.734177215189873333e-01,3.924050632911392222e-01,6.202531645569620000e-01,1.898734177215189722e-01,2.000000000000000000e+00
6.962025316455695556e-01,2.911392405063290556e-01,5.063291139240505556e-01,1.645569620253164445e-01,2.000000000000000000e+00
8.227848101265822223e-01,3.544303797468353889e-01,5.822784810126581112e-01,1.898734177215189722e-01,2.000000000000000000e+00
7.215189873417721111e-01,3.544303797468353889e-01,5.696202531645568889e-01,1.645569620253164445e-01,2.000000000000000000e+00
7.974683544303796667e-01,4.177215189873417223e-01,5.949367088607594445e-01,2.025316455696202500e-01,2.000000000000000000e+00
6.202531645569620000e-01,3.037974683544303334e-01,4.177215189873417223e-01,1.265822784810126389e-01,2.000000000000000000e+00
8.354430379746834445e-01,3.670886075949366667e-01,5.822784810126581112e-01,1.645569620253164445e-01,2.000000000000000000e+00
6.582278481012657778e-01,3.417721518987341667e-01,4.936708860759493334e-01,1.772151898734176945e-01,2.000000000000000000e+00
6.329113924050632223e-01,2.531645569620252778e-01,4.430379746835442778e-01,1.265822784810126389e-01,2.000000000000000000e+00
7.468354430379746667e-01,3.797468354430379445e-01,5.316455696202531112e-01,1.898734177215189722e-01,2.000000000000000000e+00
7.594936708860758889e-01,2.784810126582278333e-01,5.063291139240505556e-01,1.265822784810126389e-01,2.000000000000000000e+00
7.721518987341771112e-01,3.670886075949366667e-01,5.949367088607594445e-01,1.772151898734176945e-01,2.000000000000000000e+00
7.088607594936707779e-01,3.670886075949366667e-01,4.556962025316455556e-01,1.645569620253164445e-01,2.000000000000000000e+00
8.481012658227847778e-01,3.924050632911392222e-01,5.569620253164556667e-01,1.772151898734176945e-01,2.000000000000000000e+00
7.088607594936707779e-01,3.797468354430379445e-01,5.696202531645568889e-01,1.898734177215189722e-01,2.000000000000000000e+00
7.341772151898733334e-01,3.417721518987341667e-01,5.189873417721517779e-01,1.265822784810126389e-01,2.000000000000000000e+00
7.848101265822784445e-01,2.784810126582278333e-01,5.696202531645568889e-01,1.898734177215189722e-01,2.000000000000000000e+00
7.088607594936707779e-01,3.164556962025316111e-01,4.936708860759493334e-01,1.392405063291139167e-01,2.000000000000000000e+00
7.468354430379746667e-01,4.050632911392405000e-01,6.075949367088606667e-01,2.278481012658227778e-01,2.000000000000000000e+00
7.721518987341771112e-01,3.544303797468353889e-01,5.063291139240505556e-01,1.645569620253164445e-01,2.000000000000000000e+00
7.974683544303796667e-01,3.164556962025316111e-01,6.202531645569620000e-01,1.898734177215189722e-01,2.000000000000000000e+00
7.721518987341771112e-01,3.544303797468353889e-01,5.949367088607594445e-01,1.518987341772151667e-01,2.000000000000000000e+00
8.101265822784810000e-01,3.670886075949366667e-01,5.443037974683543334e-01,1.645569620253164445e-01,2.000000000000000000e+00
8.354430379746834445e-01,3.797468354430379445e-01,5.569620253164556667e-01,1.772151898734176945e-01,2.000000000000000000e+00
8.607594936708860001e-01,3.544303797468353889e-01,6.075949367088606667e-01,1.772151898734176945e-01,2.000000000000000000e+00
8.481012658227847778e-01,3.797468354430379445e-01,6.329113924050632223e-01,2.151898734177215000e-01,2.000000000000000000e+00
7.594936708860758889e-01,3.670886075949366667e-01,5.696202531645568889e-01,1.898734177215189722e-01,2.000000000000000000e+00
7.215189873417721111e-01,3.291139240506328889e-01,4.430379746835442778e-01,1.265822784810126389e-01,2.000000000000000000e+00
6.962025316455695556e-01,3.037974683544303334e-01,4.810126582278480556e-01,1.392405063291139167e-01,2.000000000000000000e+00
6.962025316455695556e-01,3.037974683544303334e-01,4.683544303797468333e-01,1.265822784810126389e-01,2.000000000000000000e+00
7.341772151898733334e-01,3.417721518987341667e-01,4.936708860759493334e-01,1.518987341772151667e-01,2.000000000000000000e+00
7.594936708860758889e-01,3.417721518987341667e-01,6.455696202531644445e-01,2.025316455696202500e-01,2.000000000000000000e+00
6.835443037974683334e-01,3.797468354430379445e-01,5.696202531645568889e-01,1.898734177215189722e-01,2.000000000000000000e+00
7.594936708860758889e-01,4.303797468354430000e-01,5.696202531645568889e-01,2.025316455696202500e-01,2.000000000000000000e+00
8.481012658227847778e-01,3.924050632911392222e-01,5.949367088607594445e-01,1.898734177215189722e-01,2.000000000000000000e+00
7.974683544303796667e-01,2.911392405063290556e-01,5.569620253164556667e-01,1.645569620253164445e-01,2.000000000000000000e+00
7.088607594936707779e-01,3.797468354430379445e-01,5.189873417721517779e-01,1.645569620253164445e-01,2.000000000000000000e+00
6.962025316455695556e-01,3.164556962025316111e-01,5.063291139240505556e-01,1.645569620253164445e-01,2.000000000000000000e+00
6.962025316455695556e-01,3.291139240506328889e-01,5.569620253164556667e-01,1.518987341772151667e-01,2.000000000000000000e+00
7.721518987341771112e-01,3.797468354430379445e-01,5.822784810126581112e-01,1.772151898734176945e-01,2.000000000000000000e+00
7.341772151898733334e-01,3.291139240506328889e-01,5.063291139240505556e-01,1.518987341772151667e-01,2.000000000000000000e+00
6.329113924050632223e-01,2.911392405063290556e-01,4.177215189873417223e-01,1.265822784810126389e-01,2.000000000000000000e+00
7.088607594936707779e-01,3.417721518987341667e-01,5.316455696202531112e-01,1.645569620253164445e-01,2.000000000000000000e+00
7.215189873417721111e-01,3.797468354430379445e-01,5.316455696202531112e-01,1.518987341772151667e-01,2.000000000000000000e+00
7.215189873417721111e-01,3.670886075949366667e-01,5.316455696202531112e-01,1.645569620253164445e-01,2.000000000000000000e+00
7.848101265822784445e-01,3.670886075949366667e-01,5.443037974683543334e-01,1.645569620253164445e-01,2.000000000000000000e+00
6.455696202531644445e-01,3.164556962025316111e-01,3.797468354430379445e-01,1.392405063291139167e-01,2.000000000000000000e+00
7.215189873417721111e-01,3.544303797468353889e-01,5.189873417721517779e-01,1.645569620253164445e-01,2.000000000000000000e+00
7.974683544303796667e-01,4.177215189873417223e-01,7.594936708860758889e-01,3.164556962025316111e-01,3.000000000000000000e+00
7.341772151898733334e-01,3.417721518987341667e-01,6.455696202531644445e-01,2.405063291139240278e-01,3.000000000000000000e+00
8.987341772151897779e-01,3.797468354430379445e-01,7.468354430379746667e-01,2.658227848101265556e-01,3.000000000000000000e+00
7.974683544303796667e-01,3.670886075949366667e-01,7.088607594936707779e-01,2.278481012658227778e-01,3.000000000000000000e+00
8.227848101265822223e-01,3.797468354430379445e-01,7.341772151898733334e-01,2.784810126582278333e-01,3.000000000000000000e+00
9.620253164556961112e-01,3.797468354430379445e-01,8.354430379746834445e-01,2.658227848101265556e-01,3.000000000000000000e+00
6.202531645569620000e-01,3.164556962025316111e-01,5.696202531645568889e-01,2.151898734177215000e-01,3.000000000000000000e+00
9.240506329113923334e-01,3.670886075949366667e-01,7.974683544303796667e-01,2.278481012658227778e-01,3.000000000000000000e+00
8.481012658227847778e-01,3.164556962025316111e-01,7.341772151898733334e-01,2.278481012658227778e-01,3.000000000000000000e+00
9.113924050632911111e-01,4.556962025316455556e-01,7.721518987341771112e-01,3.164556962025316111e-01,3.000000000000000000e+00
8.227848101265822223e-01,4.050632911392405000e-01,6.455696202531644445e-01,2.531645569620252778e-01,3.000000000000000000e+00
8.101265822784810000e-01,3.417721518987341667e-01,6.708860759493670001e-01,2.405063291139240278e-01,3.000000000000000000e+00
8.607594936708860001e-01,3.797468354430379445e-01,6.962025316455695556e-01,2.658227848101265556e-01,3.000000000000000000e+00
7.215189873417721111e-01,3.164556962025316111e-01,6.329113924050632223e-01,2.531645569620252778e-01,3.000000000000000000e+00
7.341772151898733334e-01,3.544303797468353889e-01,6.455696202531644445e-01,3.037974683544303334e-01,3.000000000000000000e+00
8.101265822784810000e-01,4.050632911392405000e-01,6.708860759493670001e-01,2.911392405063290556e-01,3.000000000000000000e+00
8.227848101265822223e-01,3.797468354430379445e-01,6.962025316455695556e-01,2.278481012658227778e-01,3.000000000000000000e+00
9.746835443037974445e-01,4.810126582278480556e-01,8.481012658227847778e-01,2.784810126582278333e-01,3.000000000000000000e+00
9.746835443037974445e-01,3.291139240506328889e-01,8.734177215189873333e-01,2.911392405063290556e-01,3.000000000000000000e+00
7.594936708860758889e-01,2.784810126582278333e-01,6.329113924050632223e-01,1.898734177215189722e-01,3.000000000000000000e+00
8.734177215189873333e-01,4.050632911392405000e-01,7.215189873417721111e-01,2.911392405063290556e-01,3.000000000000000000e+00
7.088607594936707779e-01,3.544303797468353889e-01,6.202531645569620000e-01,2.531645569620252778e-01,3.000000000000000000e+00
9.746835443037974445e-01,3.544303797468353889e-01,8.481012658227847778e-01,2.531645569620252778e-01,3.000000000000000000e+00
7.974683544303796667e-01,3.417721518987341667e-01,6.202531645569620000e-01,2.278481012658227778e-01,3.000000000000000000e+00
8.481012658227847778e-01,4.177215189873417223e-01,7.215189873417721111e-01,2.658227848101265556e-01,3.000000000000000000e+00
9.113924050632911111e-01,4.050632911392405000e-01,7.594936708860758889e-01,2.278481012658227778e-01,3.000000000000000000e+00
7.848101265822784445e-01,3.544303797468353889e-01,6.075949367088606667e-01,2.278481012658227778e-01,3.000000000000000000e+00
7.721518987341771112e-01,3.797468354430379445e-01,6.202531645569620000e-01,2.278481012658227778e-01,3.000000000000000000e+00
8.101265822784810000e-01,3.544303797468353889e-01,7.088607594936707779e-01,2.658227848101265556e-01,3.000000000000000000e+00
9.113924050632911111e-01,3.797468354430379445e-01,7.341772151898733334e-01,2.025316455696202500e-01,3.000000000000000000e+00
9.367088607594936667e-01,3.544303797468353889e-01,7.721518987341771112e-01,2.405063291139240278e-01,3.000000000000000000e+00
1.000000000000000000e+00,4.810126582278480556e-01,8.101265822784810000e-01,2.531645569620252778e-01,3.000000000000000000e+00
8.101265822784810000e-01,3.544303797468353889e-01,7.088607594936707779e-01,2.784810126582278333e-01,3.000000000000000000e+00
7.974683544303796667e-01,3.544303797468353889e-01,6.455696202531644445e-01,1.898734177215189722e-01,3.000000000000000000e+00
7.721518987341771112e-01,3.291139240506328889e-01,7.088607594936707779e-01,1.772151898734176945e-01,3.000000000000000000e+00
9.746835443037974445e-01,3.797468354430379445e-01,7.721518987341771112e-01,2.911392405063290556e-01,3.000000000000000000e+00
7.974683544303796667e-01,4.303797468354430000e-01,7.088607594936707779e-01,3.037974683544303334e-01,3.000000000000000000e+00
8.101265822784810000e-01,3.924050632911392222e-01,6.962025316455695556e-01,2.278481012658227778e-01,3.000000000000000000e+00
7.594936708860758889e-01,3.797468354430379445e-01,6.075949367088606667e-01,2.278481012658227778e-01,3.000000000000000000e+00
8.734177215189873333e-01,3.924050632911392222e-01,6.835443037974683334e-01,2.658227848101265556e-01,3.000000000000000000e+00
8.481012658227847778e-01,3.924050632911392222e-01,7.088607594936707779e-01,3.037974683544303334e-01,3.000000000000000000e+00
8.734177215189873333e-01,3.924050632911392222e-01,6.455696202531644445e-01,2.911392405063290556e-01,3.000000000000000000e+00
7.341772151898733334e-01,3.417721518987341667e-01,6.455696202531644445e-01,2.405063291139240278e-01,3.000000000000000000e+00
8.607594936708860001e-01,4.050632911392405000e-01,7.468354430379746667e-01,2.911392405063290556e-01,3.000000000000000000e+00
8.481012658227847778e-01,4.177215189873417223e-01,7.215189873417721111e-01,3.164556962025316111e-01,3.000000000000000000e+00
8.481012658227847778e-01,3.797468354430379445e-01,6.582278481012657778e-01,2.911392405063290556e-01,3.000000000000000000e+00
7.974683544303796667e-01,3.164556962025316111e-01,6.329113924050632223e-01,2.405063291139240278e-01,3.000000000000000000e+00
8.227848101265822223e-01,3.797468354430379445e-01,6.582278481012657778e-01,2.531645569620252778e-01,3.000000000000000000e+00
7.848101265822784445e-01,4.303797468354430000e-01,6.835443037974683334e-01,2.911392405063290556e-01,3.000000000000000000e+00
7.468354430379746667e-01,3.797468354430379445e-01,6.455696202531644445e-01,2.278481012658227778e-01,3.000000000000000000e+00
